undefinedGO type	GO ID	GO term	Level	Occ. Ref.	Freq. Ref.	Occ. set	Freq. set	Ratio	E/D	Pval.	Pval. Bonferroni	Pval. BH	P(A|B)%	P(B|A)%
biological_process  	 GO:0001504  	neurotransmitter uptake  	4, 5	30 	0.001714  	1   	0.125  	72.89x  	E  	0.01355136  	1  	0.236739710704651  	 	 
biological_process  	 GO:2000352  	negative regulation of endothelial cell apoptotic process  	7, 8, 9	31 	0.001771  	1   	0.125  	70.54x  	E  	0.01399746  	1  	0.236739710704651  	 	 
biological_process  	 GO:0016601  	Rac protein signal transduction  	6, 7, 8	33 	0.001885  	1   	0.125  	66.28x  	E  	0.01488859  	1  	0.241319235401163  	 	 
biological_process  	 GO:0002931  	response to ischemia  	3	37 	0.002114  	1   	0.125  	59.1x  	E  	0.01666653  	1  	0.248007860051484  	 	 
biological_process  	 GO:0030204  	chondroitin sulfate metabolic process  	4, 5, 7, 8	41 	0.002342  	1   	0.125  	53.35x  	E  	0.01843873  	1  	0.248007860051484  	 	 
biological_process  	 GO:1904036  	negative regulation of epithelial cell apoptotic process  	6, 7, 8	42 	0.002399  	1   	0.125  	52.08x  	E  	0.01888089  	1  	0.248007860051484  	 	 
biological_process  	 GO:0050654  	chondroitin sulfate proteoglycan metabolic process  	6, 7	43 	0.002456  	1   	0.125  	50.88x  	E  	0.01932268  	1  	0.248007860051484  	 	 
biological_process  	 GO:1902475  	L-alpha-amino acid transmembrane transport  	7, 8, 9, 10	43 	0.002456  	1   	0.125  	50.88x  	E  	0.01932268  	1  	0.248007860051484  	 	 
biological_process  	 GO:0017001  	antibiotic catabolic process  	4, 5	43 	0.002456  	1   	0.125  	50.88x  	E  	0.01932268  	1  	0.248007860051484  	 	 
biological_process  	 GO:0014047  	glutamate secretion  	3, 6, 7, 8, 9, 10	44 	0.002513  	1   	0.125  	49.72x  	E  	0.01976412  	1  	0.248007860051484  	 	 
biological_process  	 GO:0046164  	alcohol catabolic process  	4, 5	46 	0.002628  	1   	0.125  	47.55x  	E  	0.02064593  	1  	0.250977069665565  	 	 
biological_process  	 GO:2000351  	regulation of endothelial cell apoptotic process  	7, 8	50 	0.002856  	1   	0.125  	43.75x  	E  	0.02240526  	1  	0.264110454629996  	 	 
biological_process  	 GO:0072577  	endothelial cell apoptotic process  	6	56 	0.003199  	1   	0.125  	39.06x  	E  	0.02503356  	1  	0.266883825798408  	 	 
biological_process  	 GO:0018149  	peptide cross-linking  	6, 7	59 	0.00337  	1   	0.125  	37.08x  	E  	0.02634292  	1  	0.266883825798408  	 	 
biological_process  	 GO:0015800  	acidic amino acid transport  	6, 8, 9	61 	0.003485  	1   	0.125  	35.86x  	E  	0.02721405  	1  	0.266883825798408  	 	 
biological_process  	 GO:1901616  	organic hydroxy compound catabolic process  	4	63 	0.003599  	1   	0.125  	34.72x  	E  	0.02808376  	1  	0.266883825798408  	 	 
biological_process  	 GO:0015807  	L-amino acid transport  	6, 8, 9	63 	0.003599  	1   	0.125  	34.72x  	E  	0.02808376  	1  	0.266883825798408  	 	 
biological_process  	 GO:0098739  	import across plasma membrane  	5	67 	0.003827  	1   	0.125  	32.65x  	E  	0.02981894  	1  	0.266883825798408  	 	 
biological_process  	 GO:0003333  	amino acid transmembrane transport  	6, 7, 8, 9	74 	0.004227  	1   	0.125  	29.56x  	E  	0.0328419  	1  	0.266883825798408  	 	 
biological_process  	 GO:0002479  	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent  	6	74 	0.004227  	1   	0.125  	29.56x  	E  	0.0328419  	1  	0.266883825798408  	 	 
biological_process  	 GO:0034308  	primary alcohol metabolic process  	4, 5	77 	0.004398  	1   	0.125  	28.42x  	E  	0.03413218  	1  	0.266883825798408  	 	 
biological_process  	 GO:0042590  	antigen processing and presentation of exogenous peptide antigen via MHC class I  	5	77 	0.004398  	1   	0.125  	28.42x  	E  	0.03413218  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006855  	drug transmembrane transport  	5	77 	0.004398  	1   	0.125  	28.42x  	E  	0.03413218  	1  	0.266883825798408  	 	 
biological_process  	 GO:1904035  	regulation of epithelial cell apoptotic process  	6, 7	81 	0.004627  	1   	0.125  	27.01x  	E  	0.03584763  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006029  	proteoglycan metabolic process  	5, 6	84 	0.004798  	1   	0.125  	26.05x  	E  	0.03713053  	1  	0.266883825798408  	 	 
biological_process  	 GO:0060333  	interferon-gamma-mediated signaling pathway  	5, 6, 7	84 	0.004798  	1   	0.125  	26.05x  	E  	0.03713053  	1  	0.266883825798408  	 	 
biological_process  	 GO:0070125  	mitochondrial translational elongation  	6, 7, 8, 9	84 	0.004798  	1   	0.125  	26.05x  	E  	0.03713053  	1  	0.266883825798408  	 	 
biological_process  	 GO:0060337  	type I interferon signaling pathway  	5, 6, 7	85 	0.004855  	1   	0.125  	25.74x  	E  	0.03755746  	1  	0.266883825798408  	 	 
biological_process  	 GO:0071357  	cellular response to type I interferon  	5, 6	85 	0.004855  	1   	0.125  	25.74x  	E  	0.03755746  	1  	0.266883825798408  	 	 
biological_process  	 GO:0070126  	mitochondrial translational termination  	7, 8, 9	86 	0.004913  	1   	0.125  	25.44x  	E  	0.03798405  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006835  	dicarboxylic acid transport  	7, 8	89 	0.005084  	1   	0.125  	24.58x  	E  	0.0392617  	1  	0.266883825798408  	 	 
biological_process  	 GO:0034340  	response to type I interferon  	4, 5	90 	0.005141  	1   	0.125  	24.31x  	E  	0.03968689  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006911  	phagocytosis, engulfment  	6, 7	90 	0.005141  	1   	0.125  	24.31x  	E  	0.03968689  	1  	0.266883825798408  	 	 
biological_process  	 GO:0002474  	antigen processing and presentation of peptide antigen via MHC class I  	4	95 	0.005427  	1   	0.125  	23.03x  	E  	0.04180758  	1  	0.266883825798408  	 	 
biological_process  	 GO:0016032  	viral process  	4	777 	0.044385  	2   	0.25  	5.63x  	E  	0.04198272  	1  	0.266883825798408  	 	 
biological_process  	 GO:0048010  	vascular endothelial growth factor receptor signaling pathway  	6, 7, 8	97 	0.005541  	1   	0.125  	22.56x  	E  	0.04265342  	1  	0.266883825798408  	 	 
biological_process  	 GO:0001657  	ureteric bud development  	5, 6, 8, 9, 10, 11	97 	0.005541  	1   	0.125  	22.56x  	E  	0.04265342  	1  	0.266883825798408  	 	 
biological_process  	 GO:0072164  	mesonephric tubule development  	4, 5, 7, 8, 9, 10	98 	0.005598  	1   	0.125  	22.33x  	E  	0.04307582  	1  	0.266883825798408  	 	 
biological_process  	 GO:0072163  	mesonephric epithelium development  	6, 7, 8, 9	98 	0.005598  	1   	0.125  	22.33x  	E  	0.04307582  	1  	0.266883825798408  	 	 
biological_process  	 GO:0099024  	plasma membrane invagination  	5	98 	0.005598  	1   	0.125  	22.33x  	E  	0.04307582  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006415  	translational termination  	6, 7, 8	100 	0.005712  	1   	0.125  	21.88x  	E  	0.04391958  	1  	0.266883825798408  	 	 
biological_process  	 GO:0001823  	mesonephros development  	5, 6, 7, 8	102 	0.005827  	1   	0.125  	21.45x  	E  	0.04476194  	1  	0.266883825798408  	 	 
biological_process  	 GO:1904019  	epithelial cell apoptotic process  	5	103 	0.005884  	1   	0.125  	21.24x  	E  	0.04518261  	1  	0.266883825798408  	 	 
biological_process  	 GO:0098657  	import into cell  	4	819 	0.046784  	2   	0.25  	5.34x  	E  	0.04594875  	1  	0.266883825798408  	 	 
biological_process  	 GO:0010324  	membrane invagination  	4	106 	0.006055  	1   	0.125  	20.64x  	E  	0.04644251  	1  	0.266883825798408  	 	 
biological_process  	 GO:0010811  	positive regulation of cell-substrate adhesion  	3, 4, 5	108 	0.006169  	1   	0.125  	20.26x  	E  	0.04728072  	1  	0.266883825798408  	 	 
biological_process  	 GO:0044403  	symbiont process  	3	840 	0.047984  	2   	0.25  	5.21x  	E  	0.0479729  	1  	0.266883825798408  	 	 
biological_process  	 GO:1903510  	mucopolysaccharide metabolic process  	6	113 	0.006455  	1   	0.125  	19.36x  	E  	0.04937019  	1  	0.266883825798408  	 	 
biological_process  	 GO:1903825  	organic acid transmembrane transport  	5, 6	115 	0.006569  	1   	0.125  	19.03x  	E  	0.05020357  	1  	0.266883825798408  	 	 
biological_process  	 GO:1905039  	carboxylic acid transmembrane transport  	6, 7, 8	115 	0.006569  	1   	0.125  	19.03x  	E  	0.05020357  	1  	0.266883825798408  	 	 
biological_process  	 GO:0042737  	drug catabolic process  	4	117 	0.006683  	1   	0.125  	18.7x  	E  	0.05103556  	1  	0.266883825798408  	 	 
biological_process  	 GO:0044419  	interspecies interaction between organisms  	2	881 	0.050326  	2   	0.25  	4.97x  	E  	0.05199888  	1  	0.266883825798408  	 	 
biological_process  	 GO:0046717  	acid secretion  	5	121 	0.006912  	1   	0.125  	18.08x  	E  	0.05269542  	1  	0.266883825798408  	 	 
biological_process  	 GO:0032543  	mitochondrial translation  	6, 7, 8	122 	0.006969  	1   	0.125  	17.93x  	E  	0.05310953  	1  	0.266883825798408  	 	 
biological_process  	 GO:0038096  	Fc-gamma receptor signaling pathway involved in phagocytosis  	4, 6, 7, 8, 9, 10	128 	0.007312  	1   	0.125  	17.09x  	E  	0.05558697  	1  	0.266883825798408  	 	 
biological_process  	 GO:0002433  	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis  	3, 5, 6, 7	128 	0.007312  	1   	0.125  	17.09x  	E  	0.05558697  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006414  	translational elongation  	5, 6, 7, 8	132 	0.00754  	1   	0.125  	16.58x  	E  	0.05723174  	1  	0.266883825798408  	 	 
biological_process  	 GO:0038094  	Fc-gamma receptor signaling pathway  	6, 7, 8	132 	0.00754  	1   	0.125  	16.58x  	E  	0.05723174  	1  	0.266883825798408  	 	 
biological_process  	 GO:0002431  	Fc receptor mediated stimulatory signaling pathway  	5, 6, 7, 8, 9	133 	0.007597  	1   	0.125  	16.45x  	E  	0.05764208  	1  	0.266883825798408  	 	 
biological_process  	 GO:0033875  	ribonucleoside bisphosphate metabolic process  	6, 7, 8	134 	0.007655  	1   	0.125  	16.33x  	E  	0.05805208  	1  	0.266883825798408  	 	 
biological_process  	 GO:0033865  	nucleoside bisphosphate metabolic process  	5, 6, 7	134 	0.007655  	1   	0.125  	16.33x  	E  	0.05805208  	1  	0.266883825798408  	 	 
biological_process  	 GO:0034032  	purine nucleoside bisphosphate metabolic process  	5, 6, 7, 8	134 	0.007655  	1   	0.125  	16.33x  	E  	0.05805208  	1  	0.266883825798408  	 	 
biological_process  	 GO:0016999  	antibiotic metabolic process  	4	136 	0.007769  	1   	0.125  	16.09x  	E  	0.05887106  	1  	0.266883825798408  	 	 
biological_process  	 GO:0006865  	amino acid transport  	5, 7, 8	137 	0.007826  	1   	0.125  	15.97x  	E  	0.05928003  	1  	0.266883825798408  	 	 
biological_process  	 GO:0043524  	negative regulation of neuron apoptotic process  	5, 6, 7, 8	138 	0.007883  	1   	0.125  	15.85x  	E  	0.05968867  	1  	0.266883825798408  	 	 
biological_process  	 GO:0072073  	kidney epithelium development  	5, 6, 7, 8	138 	0.007883  	1   	0.125  	15.85x  	E  	0.05968867  	1  	0.266883825798408  	 	 
biological_process  	 GO:0001764  	neuron migration  	4, 5, 6, 7, 8	147 	0.008397  	1   	0.125  	14.88x  	E  	0.0633511  	1  	0.27866533164103  	 	 
biological_process  	 GO:0140053  	mitochondrial gene expression  	5	148 	0.008454  	1   	0.125  	14.78x  	E  	0.06375634  	1  	0.27866533164103  	 	 
biological_process  	 GO:0050776  	regulation of immune response  	3, 4	1022 	0.05838  	2   	0.25  	4.28x  	E  	0.06649889  	1  	0.287422984783248  	 	 
biological_process  	 GO:0030203  	glycosaminoglycan metabolic process  	5	157 	0.008968  	1   	0.125  	13.94x  	E  	0.06738828  	1  	0.288066371169293  	 	 
biological_process  	 GO:0006022  	aminoglycan metabolic process  	4	164 	0.009368  	1   	0.125  	13.34x  	E  	0.07019424  	1  	0.295440352623789  	 	 
biological_process  	 GO:0035295  	tube development  	3, 4	1066 	0.060893  	2   	0.25  	4.11x  	E  	0.0711998  	1  	0.295440352623789  	 	 
biological_process  	 GO:0071346  	cellular response to interferon-gamma  	5, 6	167 	0.00954  	1   	0.125  	13.1x  	E  	0.07139176  	1  	0.295440352623789  	 	 
biological_process  	 GO:0002478  	antigen processing and presentation of exogenous peptide antigen  	4	170 	0.009711  	1   	0.125  	12.87x  	E  	0.07258625  	1  	0.297221610083883  	 	 
biological_process  	 GO:0019884  	antigen processing and presentation of exogenous antigen  	3	177 	0.010111  	1   	0.125  	12.36x  	E  	0.07536171  	1  	0.305371927962203  	 	 
biological_process  	 GO:0043436  	oxoacid metabolic process  	4	1132 	0.064664  	2   	0.25  	3.87x  	E  	0.07837855  	1  	0.308296351362306  	 	 
biological_process  	 GO:0048002  	antigen processing and presentation of peptide antigen  	3	185 	0.010568  	1   	0.125  	11.83x  	E  	0.07851365  	1  	0.308296351362306  	 	 
biological_process  	 GO:0034341  	response to interferon-gamma  	4, 5	187 	0.010682  	1   	0.125  	11.7x  	E  	0.07929831  	1  	0.308296351362306  	 	 
biological_process  	 GO:1901215  	negative regulation of neuron death  	4, 5, 6	189 	0.010796  	1   	0.125  	11.58x  	E  	0.08008165  	1  	0.308296351362306  	 	 
biological_process  	 GO:0006082  	organic acid metabolic process  	3	1148 	0.065578  	2   	0.25  	3.81x  	E  	0.08013931  	1  	0.308296351362306  	 	 
biological_process  	 GO:0010810  	regulation of cell-substrate adhesion  	3, 4	192 	0.010968  	1   	0.125  	11.4x  	E  	0.08125416  	1  	0.308296351362306  	 	 
biological_process  	 GO:0015893  	drug transport  	4	194 	0.011082  	1   	0.125  	11.28x  	E  	0.08203419  	1  	0.308296351362306  	 	 
biological_process  	 GO:0043523  	regulation of neuron apoptotic process  	5, 6, 7	195 	0.011139  	1   	0.125  	11.22x  	E  	0.0824237  	1  	0.308296351362306  	 	 
biological_process  	 GO:0071456  	cellular response to hypoxia  	4, 6	202 	0.011539  	1   	0.125  	10.83x  	E  	0.08514107  	1  	0.312451672908076  	 	 
biological_process  	 GO:0043624  	cellular protein complex disassembly  	5	202 	0.011539  	1   	0.125  	10.83x  	E  	0.08514107  	1  	0.312451672908076  	 	 
biological_process  	 GO:0002252  	immune effector process  	2	1204 	0.068776  	2   	0.25  	3.63x  	E  	0.08635653  	1  	0.313950361755237  	 	 
biological_process  	 GO:0036294  	cellular response to decreased oxygen levels  	5	209 	0.011939  	1   	0.125  	10.47x  	E  	0.08784232  	1  	0.316395006235348  	 	 
biological_process  	 GO:1901135  	carbohydrate derivative metabolic process  	3	1247 	0.071233  	2   	0.25  	3.51x  	E  	0.09118096  	1  	0.323941215652941  	 	 
biological_process  	 GO:0051402  	neuron apoptotic process  	4, 5	219 	0.01251  	1   	0.125  	9.99x  	E  	0.09167338  	1  	0.323941215652941  	 	 
biological_process  	 GO:0019882  	antigen processing and presentation  	2	221 	0.012624  	1   	0.125  	9.9x  	E  	0.09243567  	1  	0.323941215652941  	 	 
biological_process  	 GO:0071453  	cellular response to oxygen levels  	4	225 	0.012853  	1   	0.125  	9.72x  	E  	0.09395634  	1  	0.326330517938453  	 	 
biological_process  	 GO:0006836  	neurotransmitter transport  	4	239 	0.013652  	1   	0.125  	9.16x  	E  	0.09923782  	1  	0.341623986231068  	 	 
biological_process  	 GO:0038093  	Fc receptor signaling pathway  	5, 6, 7	243 	0.013881  	1   	0.125  	9x  	E  	0.1007352  	1  	0.343736672883235  	 	 
biological_process  	 GO:0098656  	anion transmembrane transport  	6	251 	0.014338  	1   	0.125  	8.72x  	E  	0.1037144  	1  	0.350287899308053  	 	 
biological_process  	 GO:0010976  	positive regulation of neuron projection development  	5, 6, 7, 8, 9, 10, 11, 12	253 	0.014452  	1   	0.125  	8.65x  	E  	0.104456  	1  	0.350287899308053  	 	 
biological_process  	 GO:0001822  	kidney development  	4, 5, 6, 7	263 	0.015023  	1   	0.125  	8.32x  	E  	0.1081449  	1  	0.35955855317536  	 	 
biological_process  	 GO:0032940  	secretion by cell  	2, 5	1435 	0.081972  	2   	0.25  	3.05x  	E  	0.1126187  	1  	0.368140053281877  	 	 
biological_process  	 GO:0016477  	cell migration  	3, 4	1435 	0.081972  	2   	0.25  	3.05x  	E  	0.1126187  	1  	0.368140053281877  	 	 
biological_process  	 GO:0072001  	renal system development  	4, 5, 6	281 	0.016052  	1   	0.125  	7.79x  	E  	0.1147046  	1  	0.37183397993696  	 	 
biological_process  	 GO:1901214  	regulation of neuron death  	4, 5	284 	0.016223  	1   	0.125  	7.7x  	E  	0.1157879  	1  	0.372243702255775  	 	 
biological_process  	 GO:0001505  	regulation of neurotransmitter levels  	3	303 	0.017308  	1   	0.125  	7.22x  	E  	0.1225832  	1  	0.377530868004363  	 	 
biological_process  	 GO:0032984  	protein-containing complex disassembly  	4	307 	0.017537  	1   	0.125  	7.13x  	E  	0.1239994  	1  	0.377530868004363  	 	 
biological_process  	 GO:0002682  	regulation of immune system process  	2, 3	1541 	0.088027  	2   	0.25  	2.84x  	E  	0.1248206  	1  	0.377530868004363  	 	 
biological_process  	 GO:0018209  	peptidyl-serine modification  	7, 8	312 	0.017822  	1   	0.125  	7.01x  	E  	0.1257627  	1  	0.377530868004363  	 	 
biological_process  	 GO:0015849  	organic acid transport  	5	314 	0.017937  	1   	0.125  	6.97x  	E  	0.1264658  	1  	0.377530868004363  	 	 
biological_process  	 GO:0046942  	carboxylic acid transport  	6, 7	314 	0.017937  	1   	0.125  	6.97x  	E  	0.1264658  	1  	0.377530868004363  	 	 
biological_process  	 GO:0001655  	urogenital system development  	4, 5	317 	0.018108  	1   	0.125  	6.9x  	E  	0.1275182  	1  	0.377530868004363  	 	 
biological_process  	 GO:0046903  	secretion  	4	1567 	0.089512  	2   	0.25  	2.79x  	E  	0.1278132  	1  	0.377530868004363  	 	 
biological_process  	 GO:0070997  	neuron death  	3	318 	0.018165  	1   	0.125  	6.88x  	E  	0.1278684  	1  	0.377530868004363  	 	 
biological_process  	 GO:0031589  	cell-substrate adhesion  	3	320 	0.018279  	1   	0.125  	6.84x  	E  	0.1285678  	1  	0.377530868004363  	 	 
biological_process  	 GO:0048870  	cell motility  	2, 3	1578 	0.090141  	2   	0.25  	2.77x  	E  	0.1290787  	1  	0.377530868004363  	 	 
biological_process  	 GO:0051674  	localization of cell  	2	1578 	0.090141  	2   	0.25  	2.77x  	E  	0.1290787  	1  	0.377530868004363  	 	 
biological_process  	 GO:0006909  	phagocytosis  	6	326 	0.018622  	1   	0.125  	6.71x  	E  	0.1306586  	1  	0.379300065904089  	 	 
biological_process  	 GO:0019932  	second-messenger-mediated signaling  	4, 5, 6	330 	0.018851  	1   	0.125  	6.63x  	E  	0.1320464  	1  	0.37967080207037  	 	 
biological_process  	 GO:0006066  	alcohol metabolic process  	3, 4	332 	0.018965  	1   	0.125  	6.59x  	E  	0.1327384  	1  	0.37967080207037  	 	 
biological_process  	 GO:0030198  	extracellular matrix organization  	4	336 	0.019193  	1   	0.125  	6.51x  	E  	0.1341187  	1  	0.380418415157188  	 	 
biological_process  	 GO:0045666  	positive regulation of neuron differentiation  	5, 6, 7, 8, 9, 10	339 	0.019365  	1   	0.125  	6.45x  	E  	0.1351508  	1  	0.380418415157188  	 	 
biological_process  	 GO:0031346  	positive regulation of cell projection organization  	4, 5, 6	344 	0.01965  	1   	0.125  	6.36x  	E  	0.1368647  	1  	0.380418415157188  	 	 
biological_process  	 GO:0001666  	response to hypoxia  	3, 5	346 	0.019765  	1   	0.125  	6.32x  	E  	0.1375482  	1  	0.380418415157188  	 	 
biological_process  	 GO:0007265  	Ras protein signal transduction  	5, 6, 7	347 	0.019822  	1   	0.125  	6.31x  	E  	0.1378895  	1  	0.380418415157188  	 	 
biological_process  	 GO:0036293  	response to decreased oxygen levels  	4	354 	0.020222  	1   	0.125  	6.18x  	E  	0.1402698  	1  	0.382268520556722  	 	 
biological_process  	 GO:0070482  	response to oxygen levels  	3	376 	0.021478  	1   	0.125  	5.82x  	E  	0.1476543  	1  	0.382268520556722  	 	 
biological_process  	 GO:0045785  	positive regulation of cell adhesion  	2, 3, 4	381 	0.021764  	1   	0.125  	5.74x  	E  	0.1493123  	1  	0.382268520556722  	 	 
biological_process  	 GO:0043062  	extracellular structure organization  	3	389 	0.022221  	1   	0.125  	5.63x  	E  	0.1519496  	1  	0.382268520556722  	 	 
biological_process  	 GO:0040011  	locomotion  	1	1814 	0.103622  	2   	0.25  	2.41x  	E  	0.1559722  	1  	0.382268520556722  	 	 
biological_process  	 GO:0009100  	glycoprotein metabolic process  	4, 5	403 	0.023021  	1   	0.125  	5.43x  	E  	0.156519  	1  	0.382268520556722  	 	 
biological_process  	 GO:0042391  	regulation of membrane potential  	3	411 	0.023478  	1   	0.125  	5.32x  	E  	0.1591041  	1  	0.382268520556722  	 	 
biological_process  	 GO:0044282  	small molecule catabolic process  	3	416 	0.023763  	1   	0.125  	5.26x  	E  	0.1607102  	1  	0.382268520556722  	 	 
biological_process  	 GO:0050769  	positive regulation of neurogenesis  	4, 5, 6, 7, 8, 9	427 	0.024392  	1   	0.125  	5.12x  	E  	0.1642178  	1  	0.382268520556722  	 	 
biological_process  	 GO:0002429  	immune response-activating cell surface receptor signaling pathway  	4, 5, 6, 7, 8	431 	0.02462  	1   	0.125  	5.08x  	E  	0.1654845  	1  	0.382268520556722  	 	 
biological_process  	 GO:0010975  	regulation of neuron projection development  	6, 7, 8, 9, 10, 11	435 	0.024849  	1   	0.125  	5.03x  	E  	0.1667466  	1  	0.382268520556722  	 	 
biological_process  	 GO:0006915  	apoptotic process  	4	1921 	0.109734  	2   	0.25  	2.28x  	E  	0.1678838  	1  	0.382268520556722  	 	 
biological_process  	 GO:0002768  	immune response-regulating cell surface receptor signaling pathway  	4, 5, 6	461 	0.026334  	1   	0.125  	4.75x  	E  	0.1748373  	1  	0.382268520556722  	 	 
biological_process  	 GO:0016192  	vesicle-mediated transport  	4	1988 	0.113561  	2   	0.25  	2.2x  	E  	0.175213  	1  	0.382268520556722  	 	 
biological_process  	 GO:0015711  	organic anion transport  	5, 6	465 	0.026562  	1   	0.125  	4.71x  	E  	0.1760648  	1  	0.382268520556722  	 	 
biological_process  	 GO:0043312  	neutrophil degranulation  	4, 6, 7, 8, 9	480 	0.027419  	1   	0.125  	4.56x  	E  	0.1806272  	1  	0.382268520556722  	 	 
biological_process  	 GO:0006928  	movement of cell or subcellular component  	2	2042 	0.116646  	2   	0.25  	2.14x  	E  	0.1810364  	1  	0.382268520556722  	 	 
biological_process  	 GO:0002283  	neutrophil activation involved in immune response  	5, 6, 7	483 	0.027591  	1   	0.125  	4.53x  	E  	0.1815321  	1  	0.382268520556722  	 	 
biological_process  	 GO:0012501  	programmed cell death  	3	2052 	0.117217  	2   	0.25  	2.13x  	E  	0.182106  	1  	0.382268520556722  	 	 
biological_process  	 GO:0007264  	small GTPase mediated signal transduction  	4, 5, 6	488 	0.027876  	1   	0.125  	4.48x  	E  	0.1830344  	1  	0.382268520556722  	 	 
biological_process  	 GO:0051962  	positive regulation of nervous system development  	3, 4, 5, 6, 7	490 	0.02799  	1   	0.125  	4.47x  	E  	0.1836334  	1  	0.382268520556722  	 	 
biological_process  	 GO:0044281  	small molecule metabolic process  	2	2072 	0.118359  	2   	0.25  	2.11x  	E  	0.1842367  	1  	0.382268520556722  	 	 
biological_process  	 GO:0042119  	neutrophil activation  	5, 6	493 	0.028162  	1   	0.125  	4.44x  	E  	0.1845298  	1  	0.382268520556722  	 	 
