undefinedGO type	GO ID	GO term	Level	Occ. Ref.	Freq. Ref.	Occ. set	Freq. set	Ratio	E/D	Pval.	Pval. Bonferroni	Pval. BH	P(A|B)%	P(B|A)%
biological_process  	 GO:0060055  	angiogenesis involved in wound healing  	4, 5, 6, 7, 8, 9, 10, 11	9 	0.000994  	1   	0.125  	125.63x  	E  	0.007899741  	1  	0.197372572037201  	 	 
biological_process  	 GO:0043090  	amino acid import  	6, 8, 9	10 	0.001104  	1   	0.125  	113.12x  	E  	0.0087707  	1  	0.197372572037201  	 	 
biological_process  	 GO:0018149  	peptide cross-linking  	6, 7	10 	0.001104  	1   	0.125  	113.12x  	E  	0.0087707  	1  	0.197372572037201  	 	 
biological_process  	 GO:0034035  	purine ribonucleoside bisphosphate metabolic process  	6, 7, 8, 9	11 	0.001214  	1   	0.125  	102.88x  	E  	0.009640306  	1  	0.197372572037201  	 	 
biological_process  	 GO:0050427  	3"-phosphoadenosine 5"-phosphosulfate metabolic process  	4, 5, 7, 8, 9, 10	11 	0.001214  	1   	0.125  	102.88x  	E  	0.009640306  	1  	0.197372572037201  	 	 
biological_process  	 GO:2000352  	negative regulation of endothelial cell apoptotic process  	7, 8, 9	12 	0.001325  	1   	0.125  	94.27x  	E  	0.01050856  	1  	0.20439148872922  	 	 
biological_process  	 GO:0015813  	L-glutamate transmembrane transport  	5, 6, 7, 8, 9, 10, 11	13 	0.001435  	1   	0.125  	87.05x  	E  	0.01137546  	1  	0.210716923608298  	 	 
biological_process  	 GO:0001504  	neurotransmitter uptake  	4, 5	15 	0.001656  	1   	0.125  	75.44x  	E  	0.01310523  	1  	0.226271549056952  	 	 
biological_process  	 GO:0006790  	sulfur compound metabolic process  	3	213 	0.023515  	2   	0.25  	10.63x  	E  	0.01337852  	1  	0.226271549056952  	 	 
biological_process  	 GO:2000351  	regulation of endothelial cell apoptotic process  	7, 8	18 	0.001987  	1   	0.125  	62.88x  	E  	0.01568978  	1  	0.233481748279129  	 	 
biological_process  	 GO:0006911  	phagocytosis, engulfment  	6, 7	18 	0.001987  	1   	0.125  	62.88x  	E  	0.01568978  	1  	0.233481748279129  	 	 
biological_process  	 GO:0017001  	antibiotic catabolic process  	4, 5	18 	0.001987  	1   	0.125  	62.88x  	E  	0.01568978  	1  	0.233481748279129  	 	 
biological_process  	 GO:1904036  	negative regulation of epithelial cell apoptotic process  	6, 7, 8	19 	0.002098  	1   	0.125  	59.55x  	E  	0.01654861  	1  	0.233481748279129  	 	 
biological_process  	 GO:0046164  	alcohol catabolic process  	4, 5	20 	0.002208  	1   	0.125  	56.59x  	E  	0.01740609  	1  	0.233481748279129  	 	 
biological_process  	 GO:0050690  	regulation of defense response to virus by virus  	5	20 	0.002208  	1   	0.125  	56.59x  	E  	0.01740609  	1  	0.233481748279129  	 	 
biological_process  	 GO:0072577  	endothelial cell apoptotic process  	6	21 	0.002318  	1   	0.125  	53.9x  	E  	0.01826224  	1  	0.236800428605825  	 	 
biological_process  	 GO:1901616  	organic hydroxy compound catabolic process  	4	24 	0.00265  	1   	0.125  	47.15x  	E  	0.02082267  	1  	0.243372923355996  	 	 
biological_process  	 GO:0002931  	response to ischemia  	3	24 	0.00265  	1   	0.125  	47.15x  	E  	0.02082267  	1  	0.243372923355996  	 	 
biological_process  	 GO:0030204  	chondroitin sulfate metabolic process  	4, 5, 7, 8	25 	0.00276  	1   	0.125  	45.27x  	E  	0.02167347  	1  	0.243372923355996  	 	 
biological_process  	 GO:1902475  	L-alpha-amino acid transmembrane transport  	7, 8, 9, 10	25 	0.00276  	1   	0.125  	45.27x  	E  	0.02167347  	1  	0.243372923355996  	 	 
biological_process  	 GO:0050654  	chondroitin sulfate proteoglycan metabolic process  	6, 7	26 	0.00287  	1   	0.125  	43.54x  	E  	0.02252294  	1  	0.243372923355996  	 	 
biological_process  	 GO:0099024  	plasma membrane invagination  	5	26 	0.00287  	1   	0.125  	43.54x  	E  	0.02252294  	1  	0.243372923355996  	 	 
biological_process  	 GO:0034308  	primary alcohol metabolic process  	4, 5	27 	0.002981  	1   	0.125  	41.92x  	E  	0.02337108  	1  	0.244003698967511  	 	 
biological_process  	 GO:0014047  	glutamate secretion  	3, 6, 7, 8, 9, 10	29 	0.003202  	1   	0.125  	39.03x  	E  	0.02506337  	1  	0.244003698967511  	 	 
biological_process  	 GO:0016601  	Rac protein signal transduction  	6, 7, 8	30 	0.003312  	1   	0.125  	37.73x  	E  	0.02590753  	1  	0.244003698967511  	 	 
biological_process  	 GO:0071357  	cellular response to type I interferon  	5, 6	31 	0.003422  	1   	0.125  	36.52x  	E  	0.02675035  	1  	0.244003698967511  	 	 
biological_process  	 GO:0060337  	type I interferon signaling pathway  	5, 6, 7	31 	0.003422  	1   	0.125  	36.52x  	E  	0.02675035  	1  	0.244003698967511  	 	 
biological_process  	 GO:0060333  	interferon-gamma-mediated signaling pathway  	5, 6, 7	32 	0.003533  	1   	0.125  	35.37x  	E  	0.02759186  	1  	0.244003698967511  	 	 
biological_process  	 GO:0098739  	import across plasma membrane  	5	32 	0.003533  	1   	0.125  	35.37x  	E  	0.02759186  	1  	0.244003698967511  	 	 
biological_process  	 GO:0015807  	L-amino acid transport  	6, 8, 9	33 	0.003643  	1   	0.125  	34.3x  	E  	0.02843203  	1  	0.244003698967511  	 	 
biological_process  	 GO:0010324  	membrane invagination  	4	34 	0.003754  	1   	0.125  	33.29x  	E  	0.02927089  	1  	0.244003698967511  	 	 
biological_process  	 GO:0034340  	response to type I interferon  	4, 5	34 	0.003754  	1   	0.125  	33.29x  	E  	0.02927089  	1  	0.244003698967511  	 	 
biological_process  	 GO:1904035  	regulation of epithelial cell apoptotic process  	6, 7	35 	0.003864  	1   	0.125  	32.34x  	E  	0.03010843  	1  	0.244003698967511  	 	 
biological_process  	 GO:0006855  	drug transmembrane transport  	5	35 	0.003864  	1   	0.125  	32.34x  	E  	0.03010843  	1  	0.244003698967511  	 	 
biological_process  	 GO:0003333  	amino acid transmembrane transport  	6, 7, 8, 9	36 	0.003974  	1   	0.125  	31.45x  	E  	0.03094464  	1  	0.245662557888944  	 	 
biological_process  	 GO:0015800  	acidic amino acid transport  	6, 8, 9	40 	0.004416  	1   	0.125  	28.3x  	E  	0.03427633  	1  	0.266669867181864  	 	 
biological_process  	 GO:0042737  	drug catabolic process  	4	44 	0.004858  	1   	0.125  	25.73x  	E  	0.03758702  	1  	0.275747576828069  	 	 
biological_process  	 GO:0046717  	acid secretion  	5	47 	0.005189  	1   	0.125  	24.08x  	E  	0.04005629  	1  	0.275747576828069  	 	 
biological_process  	 GO:0050776  	regulation of immune response  	3, 4	402 	0.044381  	2   	0.25  	5.63x  	E  	0.04195305  	1  	0.275747576828069  	 	 
biological_process  	 GO:0006835  	dicarboxylic acid transport  	7, 8	50 	0.00552  	1   	0.125  	22.64x  	E  	0.04251383  	1  	0.275747576828069  	 	 
biological_process  	 GO:1904019  	epithelial cell apoptotic process  	5	51 	0.00563  	1   	0.125  	22.2x  	E  	0.04333041  	1  	0.275747576828069  	 	 
biological_process  	 GO:0098657  	import into cell  	4	412 	0.045485  	2   	0.25  	5.5x  	E  	0.04376422  	1  	0.275747576828069  	 	 
biological_process  	 GO:0006029  	proteoglycan metabolic process  	5, 6	53 	0.005851  	1   	0.125  	21.36x  	E  	0.04495968  	1  	0.275747576828069  	 	 
biological_process  	 GO:0002479  	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent  	6	53 	0.005851  	1   	0.125  	21.36x  	E  	0.04495968  	1  	0.275747576828069  	 	 
biological_process  	 GO:0042590  	antigen processing and presentation of exogenous peptide antigen via MHC class I  	5	54 	0.005962  	1   	0.125  	20.96x  	E  	0.04577236  	1  	0.275747576828069  	 	 
biological_process  	 GO:0001657  	ureteric bud development  	5, 6, 8, 9, 10, 11	55 	0.006072  	1   	0.125  	20.58x  	E  	0.04658376  	1  	0.275747576828069  	 	 
biological_process  	 GO:0038094  	Fc-gamma receptor signaling pathway  	6, 7, 8	55 	0.006072  	1   	0.125  	20.58x  	E  	0.04658376  	1  	0.275747576828069  	 	 
biological_process  	 GO:0038096  	Fc-gamma receptor signaling pathway involved in phagocytosis  	4, 6, 7, 8, 9, 10	55 	0.006072  	1   	0.125  	20.58x  	E  	0.04658376  	1  	0.275747576828069  	 	 
biological_process  	 GO:0002433  	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis  	3, 5, 6, 7	55 	0.006072  	1   	0.125  	20.58x  	E  	0.04658376  	1  	0.275747576828069  	 	 
biological_process  	 GO:0001823  	mesonephros development  	5, 6, 7, 8	56 	0.006182  	1   	0.125  	20.22x  	E  	0.04739385  	1  	0.275747576828069  	 	 
biological_process  	 GO:0072163  	mesonephric epithelium development  	6, 7, 8, 9	56 	0.006182  	1   	0.125  	20.22x  	E  	0.04739385  	1  	0.275747576828069  	 	 
biological_process  	 GO:0072164  	mesonephric tubule development  	4, 5, 7, 8, 9, 10	56 	0.006182  	1   	0.125  	20.22x  	E  	0.04739385  	1  	0.275747576828069  	 	 
biological_process  	 GO:0002431  	Fc receptor mediated stimulatory signaling pathway  	5, 6, 7, 8, 9	57 	0.006293  	1   	0.125  	19.86x  	E  	0.04820266  	1  	0.275747576828069  	 	 
biological_process  	 GO:1903510  	mucopolysaccharide metabolic process  	6	57 	0.006293  	1   	0.125  	19.86x  	E  	0.04820266  	1  	0.275747576828069  	 	 
biological_process  	 GO:1903825  	organic acid transmembrane transport  	5, 6	60 	0.006624  	1   	0.125  	18.87x  	E  	0.05062134  	1  	0.281310034519751  	 	 
biological_process  	 GO:1905039  	carboxylic acid transmembrane transport  	6, 7, 8	60 	0.006624  	1   	0.125  	18.87x  	E  	0.05062134  	1  	0.281310034519751  	 	 
biological_process  	 GO:0071346  	cellular response to interferon-gamma  	5, 6	62 	0.006845  	1   	0.125  	18.26x  	E  	0.05222736  	1  	0.286147090561338  	 	 
biological_process  	 GO:0048010  	vascular endothelial growth factor receptor signaling pathway  	6, 7, 8	63 	0.006955  	1   	0.125  	17.97x  	E  	0.05302844  	1  	0.286500893304005  	 	 
biological_process  	 GO:0010811  	positive regulation of cell-substrate adhesion  	3, 4, 5	65 	0.007176  	1   	0.125  	17.42x  	E  	0.05462676  	1  	0.291093279163108  	 	 
biological_process  	 GO:0002474  	antigen processing and presentation of peptide antigen via MHC class I  	4	66 	0.007286  	1   	0.125  	17.15x  	E  	0.055424  	1  	0.291350467023083  	 	 
biological_process  	 GO:0016999  	antibiotic metabolic process  	4	67 	0.007397  	1   	0.125  	16.9x  	E  	0.05621995  	1  	0.291594162381634  	 	 
biological_process  	 GO:0034341  	response to interferon-gamma  	4, 5	68 	0.007507  	1   	0.125  	16.65x  	E  	0.05701463  	1  	0.291824904455531  	 	 
biological_process  	 GO:0035295  	tube development  	3, 4	503 	0.055531  	2   	0.25  	4.5x  	E  	0.06124526  	1  	0.307958622528732  	 	 
biological_process  	 GO:0006865  	amino acid transport  	5, 7, 8	74 	0.00817  	1   	0.125  	15.3x  	E  	0.06175595  	1  	0.307958622528732  	 	 
biological_process  	 GO:0015893  	drug transport  	4	75 	0.00828  	1   	0.125  	15.09x  	E  	0.06254173  	1  	0.307958622528732  	 	 
biological_process  	 GO:0072073  	kidney epithelium development  	5, 6, 7, 8	79 	0.008722  	1   	0.125  	14.33x  	E  	0.06567215  	1  	0.314623147200044  	 	 
biological_process  	 GO:0002252  	immune effector process  	2	526 	0.05807  	2   	0.25  	4.31x  	E  	0.06590658  	1  	0.314623147200044  	 	 
biological_process  	 GO:0034032  	purine nucleoside bisphosphate metabolic process  	5, 6, 7, 8	84 	0.009274  	1   	0.125  	13.48x  	E  	0.06955679  	1  	0.314623147200044  	 	 
biological_process  	 GO:0033875  	ribonucleoside bisphosphate metabolic process  	6, 7, 8	84 	0.009274  	1   	0.125  	13.48x  	E  	0.06955679  	1  	0.314623147200044  	 	 
biological_process  	 GO:0070125  	mitochondrial translational elongation  	6, 7, 8, 9	84 	0.009274  	1   	0.125  	13.48x  	E  	0.06955679  	1  	0.314623147200044  	 	 
biological_process  	 GO:0033865  	nucleoside bisphosphate metabolic process  	5, 6, 7	84 	0.009274  	1   	0.125  	13.48x  	E  	0.06955679  	1  	0.314623147200044  	 	 
biological_process  	 GO:0070126  	mitochondrial translational termination  	7, 8, 9	84 	0.009274  	1   	0.125  	13.48x  	E  	0.06955679  	1  	0.314623147200044  	 	 
biological_process  	 GO:0030203  	glycosaminoglycan metabolic process  	5	87 	0.009605  	1   	0.125  	13.01x  	E  	0.07187249  	1  	0.321360901131549  	 	 
biological_process  	 GO:0006022  	aminoglycan metabolic process  	4	89 	0.009826  	1   	0.125  	12.72x  	E  	0.07341003  	1  	0.324505689489401  	 	 
biological_process  	 GO:0043524  	negative regulation of neuron apoptotic process  	5, 6, 7, 8	91 	0.010046  	1   	0.125  	12.44x  	E  	0.07494257  	1  	0.327557961788732  	 	 
biological_process  	 GO:0006415  	translational termination  	6, 7, 8	96 	0.010598  	1   	0.125  	11.79x  	E  	0.07875212  	1  	0.340384142213539  	 	 
biological_process  	 GO:0016032  	viral process  	4	594 	0.065577  	2   	0.25  	3.81x  	E  	0.08012492  	1  	0.342512010483572  	 	 
biological_process  	 GO:0001764  	neuron migration  	4, 5, 6, 7, 8	104 	0.011482  	1   	0.125  	10.89x  	E  	0.08478294  	1  	0.350622614089975  	 	 
biological_process  	 GO:0002682  	regulation of immune system process  	2, 3	620 	0.068448  	2   	0.25  	3.65x  	E  	0.08570174  	1  	0.350622614089975  	 	 
biological_process  	 GO:0043436  	oxoacid metabolic process  	4	621 	0.068558  	2   	0.25  	3.65x  	E  	0.0859175  	1  	0.350622614089975  	 	 
biological_process  	 GO:0044403  	symbiont process  	3	623 	0.068779  	2   	0.25  	3.63x  	E  	0.0863493  	1  	0.350622614089975  	 	 
biological_process  	 GO:0006082  	organic acid metabolic process  	3	625 	0.069  	2   	0.25  	3.62x  	E  	0.08678145  	1  	0.350622614089975  	 	 
biological_process  	 GO:0044419  	interspecies interaction between organisms  	2	628 	0.069331  	2   	0.25  	3.61x  	E  	0.08743032  	1  	0.350622614089975  	 	 
biological_process  	 GO:0098656  	anion transmembrane transport  	6	111 	0.012254  	1   	0.125  	10.2x  	E  	0.08999528  	1  	0.357226177064435  	 	 
biological_process  	 GO:0032543  	mitochondrial translation  	6, 7, 8	113 	0.012475  	1   	0.125  	10.02x  	E  	0.09147351  	1  	0.359426212599388  	 	 
biological_process  	 GO:0010810  	regulation of cell-substrate adhesion  	3, 4	117 	0.012917  	1   	0.125  	9.68x  	E  	0.09441534  	1  	0.36705434293598  	 	 
biological_process  	 GO:0016477  	cell migration  	3, 4	676 	0.07463  	2   	0.25  	3.35x  	E  	0.09790422  	1  	0.36705434293598  	 	 
biological_process  	 GO:0002478  	antigen processing and presentation of exogenous peptide antigen  	4	123 	0.013579  	1   	0.125  	9.2x  	E  	0.09879168  	1  	0.36705434293598  	 	 
biological_process  	 GO:0006909  	phagocytosis  	6	124 	0.01369  	1   	0.125  	9.13x  	E  	0.09951683  	1  	0.36705434293598  	 	 
biological_process  	 GO:0019884  	antigen processing and presentation of exogenous antigen  	3	125 	0.0138  	1   	0.125  	9.06x  	E  	0.1002408  	1  	0.36705434293598  	 	 
biological_process  	 GO:0006414  	translational elongation  	5, 6, 7, 8	125 	0.0138  	1   	0.125  	9.06x  	E  	0.1002408  	1  	0.36705434293598  	 	 
biological_process  	 GO:1901215  	negative regulation of neuron death  	4, 5, 6	125 	0.0138  	1   	0.125  	9.06x  	E  	0.1002408  	1  	0.36705434293598  	 	 
biological_process  	 GO:0048002  	antigen processing and presentation of peptide antigen  	3	126 	0.01391  	1   	0.125  	8.99x  	E  	0.1009635  	1  	0.36705434293598  	 	 
biological_process  	 GO:0019932  	second-messenger-mediated signaling  	4, 5, 6	130 	0.014352  	1   	0.125  	8.71x  	E  	0.1038425  	1  	0.368002186124081  	 	 
biological_process  	 GO:0140053  	mitochondrial gene expression  	5	133 	0.014683  	1   	0.125  	8.51x  	E  	0.1059892  	1  	0.368002186124081  	 	 
biological_process  	 GO:0046942  	carboxylic acid transport  	6, 7	134 	0.014794  	1   	0.125  	8.45x  	E  	0.1067023  	1  	0.368002186124081  	 	 
biological_process  	 GO:0043523  	regulation of neuron apoptotic process  	5, 6, 7	134 	0.014794  	1   	0.125  	8.45x  	E  	0.1067023  	1  	0.368002186124081  	 	 
biological_process  	 GO:0015849  	organic acid transport  	5	134 	0.014794  	1   	0.125  	8.45x  	E  	0.1067023  	1  	0.368002186124081  	 	 
biological_process  	 GO:0006836  	neurotransmitter transport  	4	139 	0.015346  	1   	0.125  	8.14x  	E  	0.1102502  	1  	0.368002186124081  	 	 
biological_process  	 GO:0048870  	cell motility  	2, 3	735 	0.081144  	2   	0.25  	3.08x  	E  	0.1109487  	1  	0.368002186124081  	 	 
biological_process  	 GO:0051674  	localization of cell  	2	735 	0.081144  	2   	0.25  	3.08x  	E  	0.1109487  	1  	0.368002186124081  	 	 
biological_process  	 GO:0071456  	cellular response to hypoxia  	4, 6	140 	0.015456  	1   	0.125  	8.09x  	E  	0.1109562  	1  	0.368002186124081  	 	 
biological_process  	 GO:0019882  	antigen processing and presentation  	2	141 	0.015566  	1   	0.125  	8.03x  	E  	0.1116611  	1  	0.368002186124081  	 	 
biological_process  	 GO:0038093  	Fc receptor signaling pathway  	5, 6, 7	142 	0.015677  	1   	0.125  	7.97x  	E  	0.1123647  	1  	0.368002186124081  	 	 
biological_process  	 GO:0032940  	secretion by cell  	2, 5	746 	0.082358  	2   	0.25  	3.04x  	E  	0.1133931  	1  	0.368002186124081  	 	 
biological_process  	 GO:0030198  	extracellular matrix organization  	4	144 	0.015898  	1   	0.125  	7.86x  	E  	0.1137684  	1  	0.368002186124081  	 	 
biological_process  	 GO:0001822  	kidney development  	4, 5, 6, 7	145 	0.016008  	1   	0.125  	7.81x  	E  	0.1144685  	1  	0.368002186124081  	 	 
biological_process  	 GO:0036294  	cellular response to decreased oxygen levels  	5	147 	0.016229  	1   	0.125  	7.7x  	E  	0.1158652  	1  	0.369439051881093  	 	 
biological_process  	 GO:0072001  	renal system development  	4, 5, 6	152 	0.016781  	1   	0.125  	7.45x  	E  	0.1193363  	1  	0.376536181087564  	 	 
biological_process  	 GO:0051402  	neuron apoptotic process  	4, 5	153 	0.016891  	1   	0.125  	7.4x  	E  	0.120027  	1  	0.376536181087564  	 	 
biological_process  	 GO:0071453  	cellular response to oxygen levels  	4	157 	0.017333  	1   	0.125  	7.21x  	E  	0.122778  	1  	0.379624820726463  	 	 
biological_process  	 GO:0046903  	secretion  	4	789 	0.087105  	2   	0.25  	2.87x  	E  	0.1229633  	1  	0.379624820726463  	 	 
biological_process  	 GO:1901135  	carbohydrate derivative metabolic process  	3	798 	0.088099  	2   	0.25  	2.84x  	E  	0.1249669  	1  	0.380993490377054  	 	 
biological_process  	 GO:0001505  	regulation of neurotransmitter levels  	3	161 	0.017774  	1   	0.125  	7.03x  	E  	0.1255105  	1  	0.380993490377054  	 	 
biological_process  	 GO:0045785  	positive regulation of cell adhesion  	2, 3, 4	165 	0.018216  	1   	0.125  	6.86x  	E  	0.1282244  	1  	0.380993490377054  	 	 
biological_process  	 GO:0043624  	cellular protein complex disassembly  	5	167 	0.018437  	1   	0.125  	6.78x  	E  	0.1295743  	1  	0.380993490377054  	 	 
biological_process  	 GO:0043062  	extracellular structure organization  	3	167 	0.018437  	1   	0.125  	6.78x  	E  	0.1295743  	1  	0.380993490377054  	 	 
biological_process  	 GO:0006955  	immune response  	2	822 	0.090749  	2   	0.25  	2.75x  	E  	0.1303059  	1  	0.380993490377054  	 	 
biological_process  	 GO:0001655  	urogenital system development  	4, 5	170 	0.018768  	1   	0.125  	6.66x  	E  	0.1315907  	1  	0.380993490377054  	 	 
biological_process  	 GO:0002429  	immune response-activating cell surface receptor signaling pathway  	4, 5, 6, 7, 8	177 	0.019541  	1   	0.125  	6.4x  	E  	0.1362553  	1  	0.380993490377054  	 	 
biological_process  	 GO:0006066  	alcohol metabolic process  	3, 4	178 	0.019651  	1   	0.125  	6.36x  	E  	0.1369171  	1  	0.380993490377054  	 	 
biological_process  	 GO:0031589  	cell-substrate adhesion  	3	181 	0.019982  	1   	0.125  	6.26x  	E  	0.1388957  	1  	0.380993490377054  	 	 
biological_process  	 GO:0040011  	locomotion  	1	875 	0.0966  	2   	0.25  	2.59x  	E  	0.1420499  	1  	0.380993490377054  	 	 
biological_process  	 GO:1901214  	regulation of neuron death  	4, 5	189 	0.020866  	1   	0.125  	5.99x  	E  	0.1441219  	1  	0.380993490377054  	 	 
biological_process  	 GO:0002768  	immune response-regulating cell surface receptor signaling pathway  	4, 5, 6	194 	0.021418  	1   	0.125  	5.84x  	E  	0.1473517  	1  	0.380993490377054  	 	 
biological_process  	 GO:0010976  	positive regulation of neuron projection development  	5, 6, 7, 8, 9, 10, 11, 12	195 	0.021528  	1   	0.125  	5.81x  	E  	0.1479943  	1  	0.380993490377054  	 	 
biological_process  	 GO:0015711  	organic anion transport  	5, 6	204 	0.022522  	1   	0.125  	5.55x  	E  	0.1537272  	1  	0.380993490377054  	 	 
biological_process  	 GO:0042391  	regulation of membrane potential  	3	205 	0.022632  	1   	0.125  	5.52x  	E  	0.1543587  	1  	0.380993490377054  	 	 
biological_process  	 GO:0018209  	peptidyl-serine modification  	7, 8	209 	0.023074  	1   	0.125  	5.42x  	E  	0.1568733  	1  	0.380993490377054  	 	 
biological_process  	 GO:0044282  	small molecule catabolic process  	3	211 	0.023294  	1   	0.125  	5.37x  	E  	0.158124  	1  	0.380993490377054  	 	 
biological_process  	 GO:0070997  	neuron death  	3	213 	0.023515  	1   	0.125  	5.32x  	E  	0.1593703  	1  	0.380993490377054  	 	 
biological_process  	 GO:0001666  	response to hypoxia  	3, 5	217 	0.023957  	1   	0.125  	5.22x  	E  	0.1618497  	1  	0.380993490377054  	 	 
biological_process  	 GO:0001525  	angiogenesis  	3, 4, 5, 6, 7, 8, 9, 10	220 	0.024288  	1   	0.125  	5.15x  	E  	0.1636978  	1  	0.380993490377054  	 	 
biological_process  	 GO:0019222  	regulation of metabolic process  	2, 3	4014 	0.443144  	2   	0.25  	1.77x  	D  	0.1639258  	1  	0.380993490377054  	 	 
biological_process  	 GO:0036293  	response to decreased oxygen levels  	4	223 	0.024619  	1   	0.125  	5.08x  	E  	0.165536  	1  	0.380993490377054  	 	 
biological_process  	 GO:0006928  	movement of cell or subcellular component  	2	1010 	0.111504  	2   	0.25  	2.24x  	E  	0.1713062  	1  	0.380993490377054  	 	 
biological_process  	 GO:0007265  	Ras protein signal transduction  	5, 6, 7	233 	0.025723  	1   	0.125  	4.86x  	E  	0.171593  	1  	0.380993490377054  	 	 
biological_process  	 GO:0070482  	response to oxygen levels  	3	240 	0.026496  	1   	0.125  	4.72x  	E  	0.1757688  	1  	0.380993490377054  	 	 
biological_process  	 GO:0042060  	wound healing  	4	241 	0.026606  	1   	0.125  	4.7x  	E  	0.176361  	1  	0.380993490377054  	 	 
biological_process  	 GO:0002757  	immune response-activating signal transduction  	3, 4, 5, 6, 7	241 	0.026606  	1   	0.125  	4.7x  	E  	0.176361  	1  	0.380993490377054  	 	 
biological_process  	 GO:0048522  	positive regulation of cellular process  	2, 3, 4	2866 	0.316405  	1   	0.125  	2.53x  	D  	0.1765199  	1  	0.380993490377054  	 	 
biological_process  	 GO:1901615  	organic hydroxy compound metabolic process  	3	243 	0.026827  	1   	0.125  	4.66x  	E  	0.1775423  	1  	0.380993490377054  	 	 
biological_process  	 GO:0045666  	positive regulation of neuron differentiation  	5, 6, 7, 8, 9, 10	244 	0.026938  	1   	0.125  	4.64x  	E  	0.1781314  	1  	0.380993490377054  	 	 
biological_process  	 GO:0032984  	protein-containing complex disassembly  	4	247 	0.027269  	1   	0.125  	4.58x  	E  	0.1798922  	1  	0.380993490377054  	 	 
biological_process  	 GO:0009100  	glycoprotein metabolic process  	4, 5	251 	0.02771  	1   	0.125  	4.51x  	E  	0.1822251  	1  	0.380993490377054  	 	 
biological_process  	 GO:0006820  	anion transport  	5	255 	0.028152  	1   	0.125  	4.44x  	E  	0.1845411  	1  	0.380993490377054  	 	 
biological_process  	 GO:0002764  	immune response-regulating signaling pathway  	3, 4, 5	257 	0.028373  	1   	0.125  	4.41x  	E  	0.1856928  	1  	0.380993490377054  	 	 
biological_process  	 GO:0031346  	positive regulation of cell projection organization  	4, 5, 6	259 	0.028594  	1   	0.125  	4.37x  	E  	0.1868403  	1  	0.380993490377054  	 	 
biological_process  	 GO:0002253  	activation of immune response  	2, 4, 5, 6	261 	0.028814  	1   	0.125  	4.34x  	E  	0.1879836  	1  	0.380993490377054  	 	 
biological_process  	 GO:0048514  	blood vessel morphogenesis  	4, 5, 6, 7, 8, 9	265 	0.029256  	1   	0.125  	4.27x  	E  	0.1902577  	1  	0.380993490377054  	 	 
biological_process  	 GO:0006915  	apoptotic process  	4	1117 	0.123316  	2   	0.25  	2.03x  	E  	0.1933706  	1  	0.380993490377054  	 	 
