undefinedGO type	GO ID	GO term	Level	Occ. Ref.	Freq. Ref.	Occ. set	Freq. set	Ratio	E/D	Pval.	Pval. Bonferroni	Pval. BH	P(A|B)%	P(B|A)%
biological_process  	 GO:0002274  	myeloid leukocyte activation  	3, 4	379 	0.038283  	23   	0.086466  	2.26x  	E  	0.0001366894  	0.5896780716  	0.025060867441647  	 	 
biological_process  	 GO:0050855  	regulation of B cell receptor signaling pathway  	5, 6, 7, 8, 9, 10, 11	11 	0.001111  	4   	0.015038  	13.52x  	E  	0.0001394207  	0.6014608998  	0.025060867441647  	 	 
biological_process  	 GO:0046651  	lymphocyte proliferation  	4, 5	112 	0.011313  	11   	0.041353  	3.66x  	E  	0.0001589532  	0.6857241048  	0.0274289568405798  	 	 
biological_process  	 GO:0032943  	mononuclear cell proliferation  	3	113 	0.011414  	11   	0.041353  	3.62x  	E  	0.0001715075  	0.739883355  	0.0282378762505996  	 	 
biological_process  	 GO:0050900  	leukocyte migration  	2, 4, 5	174 	0.017576  	14   	0.052632  	2.99x  	E  	0.0001767322  	0.7624227108  	0.0282378762505996  	 	 
biological_process  	 GO:1903708  	positive regulation of hemopoiesis  	3, 4, 5, 6, 7, 8, 9	96 	0.009697  	10   	0.037594  	3.88x  	E  	0.0001943498  	0.8384250372  	0.0290408166136983  	 	 
biological_process  	 GO:0046649  	lymphocyte activation  	3, 4	314 	0.031717  	20   	0.075188  	2.37x  	E  	0.0001952211  	0.8421838254  	0.0290408166136983  	 	 
biological_process  	 GO:0043299  	leukocyte degranulation  	3, 5, 7, 8	340 	0.034343  	21   	0.078947  	2.3x  	E  	0.000205677  	0.887290578  	0.0295763521702199  	 	 
biological_process  	 GO:0002275  	myeloid cell activation involved in immune response  	4, 5	341 	0.034444  	21   	0.078947  	2.29x  	E  	0.0002135576  	0.9212874864  	0.0296414946637278  	 	 
biological_process  	 GO:0046637  	regulation of alpha-beta T cell differentiation  	7, 8, 9, 10, 11, 12	22 	0.002222  	5   	0.018797  	8.46x  	E  	0.000225554  	0.973039956  	0.0296414946637278  	 	 
biological_process  	 GO:0043312  	neutrophil degranulation  	4, 6, 7, 8, 9	319 	0.032222  	20   	0.075188  	2.33x  	E  	0.0002374538  	1  	0.0296414946637278  	 	 
biological_process  	 GO:0002283  	neutrophil activation involved in immune response  	5, 6, 7	319 	0.032222  	20   	0.075188  	2.33x  	E  	0.0002374538  	1  	0.0296414946637278  	 	 
biological_process  	 GO:0007178  	transmembrane receptor protein serine/threonine kinase signaling pathway  	5, 6, 7	202 	0.020404  	15   	0.056391  	2.76x  	E  	0.0002466779  	1  	0.0296414946637278  	 	 
biological_process  	 GO:0070661  	leukocyte proliferation  	2	118 	0.011919  	11   	0.041353  	3.47x  	E  	0.000247356  	1  	0.0296414946637278  	 	 
biological_process  	 GO:0032101  	regulation of response to external stimulus  	3, 4	322 	0.032525  	20   	0.075188  	2.31x  	E  	0.0002663803  	1  	0.0302619285937696  	 	 
biological_process  	 GO:0042119  	neutrophil activation  	5, 6	323 	0.032626  	20   	0.075188  	2.3x  	E  	0.0002766699  	1  	0.0302619285937696  	 	 
biological_process  	 GO:0043921  	modulation by host of viral transcription  	6, 7, 8, 9, 10, 11	23 	0.002323  	5   	0.018797  	8.09x  	E  	0.0002805928  	1  	0.0302619285937696  	 	 
biological_process  	 GO:0052472  	modulation by host of symbiont transcription  	5, 6, 7, 8, 9, 10	23 	0.002323  	5   	0.018797  	8.09x  	E  	0.0002805928  	1  	0.0302619285937696  	 	 
biological_process  	 GO:0002685  	regulation of leukocyte migration  	3, 4, 5, 6, 7	66 	0.006667  	8   	0.030075  	4.51x  	E  	0.0003024037  	1  	0.0305472227042876  	 	 
biological_process  	 GO:0006952  	defense response  	3	704 	0.071111  	34   	0.12782  	1.8x  	E  	0.0003051235  	1  	0.0305472227042876  	 	 
biological_process  	 GO:0036230  	granulocyte activation  	4, 5	326 	0.032929  	20   	0.075188  	2.28x  	E  	0.0003096033  	1  	0.0305472227042876  	 	 
biological_process  	 GO:0046632  	alpha-beta T cell differentiation  	6, 7, 8, 9, 10, 11	36 	0.003636  	6   	0.022556  	6.2x  	E  	0.0003115618  	1  	0.0305472227042876  	 	 
biological_process  	 GO:0030217  	T cell differentiation  	5, 6, 7, 8, 9, 10	103 	0.010404  	10   	0.037594  	3.61x  	E  	0.0003377288  	1  	0.0320232992419456  	 	 
biological_process  	 GO:0052312  	modulation of transcription in other organism involved in symbiotic interaction  	5, 6, 7, 8, 9	24 	0.002424  	5   	0.018797  	7.75x  	E  	0.0003450671  	1  	0.0320232992419456  	 	 
biological_process  	 GO:0060033  	anatomical structure regression  	2, 3, 4	6 	0.000606  	3   	0.011278  	18.58x  	E  	0.0003539102  	1  	0.0320232992419456  	 	 
biological_process  	 GO:0043604  	amide biosynthetic process  	5	629 	0.063535  	5   	0.018797  	3.38x  	D  	0.0003563093  	1  	0.0320232992419456  	 	 
biological_process  	 GO:0070665  	positive regulation of leukocyte proliferation  	3, 4, 5, 6	54 	0.005455  	7   	0.026316  	4.82x  	E  	0.0004748028  	1  	0.0414838104037162  	 	 
biological_process  	 GO:0045621  	positive regulation of lymphocyte differentiation  	5, 6, 7, 8, 9, 10, 11	39 	0.003939  	6   	0.022556  	5.72x  	E  	0.0004816841  	1  	0.0414838104037162  	 	 
biological_process  	 GO:0002285  	lymphocyte activation involved in immune response  	4, 5	71 	0.007172  	8   	0.030075  	4.19x  	E  	0.0004904206  	1  	0.0414838104037162  	 	 
biological_process  	 GO:0046638  	positive regulation of alpha-beta T cell differentiation  	7, 8, 9, 10, 11, 12, 13	15 	0.001515  	4   	0.015038  	9.92x  	E  	0.0005179563  	1  	0.0429704513729101  	 	 
biological_process  	 GO:0046130  	purine ribonucleoside catabolic process  	7, 8, 9	7 	0.000707  	3   	0.011278  	15.93x  	E  	0.0006028796  	1  	0.0472876859751459  	 	 
biological_process  	 GO:0006152  	purine nucleoside catabolic process  	6, 7, 8	7 	0.000707  	3   	0.011278  	15.93x  	E  	0.0006028796  	1  	0.0472876859751459  	 	 
biological_process  	 GO:0032733  	positive regulation of interleukin-10 production  	4, 5, 6	7 	0.000707  	3   	0.011278  	15.93x  	E  	0.0006028796  	1  	0.0472876859751459  	 	 
biological_process  	 GO:0045619  	regulation of lymphocyte differentiation  	5, 6, 7, 8, 9, 10	74 	0.007475  	8   	0.030075  	4.02x  	E  	0.0006414442  	1  	0.0494141090787957  	 	 
biological_process  	 GO:0002520  	immune system development  	2, 4, 5	537 	0.054242  	27   	0.101504  	1.87x  	E  	0.0006624802  	1  	0.0497069793838352  	 	 
biological_process  	 GO:0043923  	positive regulation by host of viral transcription  	5, 6, 7, 8, 9, 10, 11, 12	16 	0.001616  	4   	0.015038  	9.3x  	E  	0.000672304  	1  	0.0497069793838352  	 	 
biological_process  	 GO:0042221  	response to chemical  	2	2486 	0.251111  	88   	0.330827  	1.32x  	E  	0.0006798127  	1  	0.0497069793838352  	 	 
biological_process  	 GO:0045580  	regulation of T cell differentiation  	6, 7, 8, 9, 10, 11	58 	0.005859  	7   	0.026316  	4.49x  	E  	0.000724559  	1  	0.0520957902269624  	 	 
biological_process  	 GO:0045087  	innate immune response  	3, 4	432 	0.043636  	23   	0.086466  	1.98x  	E  	0.0007644682  	1  	0.0540641934382545  	 	 
biological_process  	 GO:0030097  	hemopoiesis  	4, 5, 6, 7	489 	0.049394  	25   	0.093985  	1.9x  	E  	0.0008106547  	1  	0.0564058776325606  	 	 
biological_process  	 GO:0060627  	regulation of vesicle-mediated transport  	3, 4, 5	336 	0.033939  	1   	0.003759  	9.03x  	D  	0.0008682017  	1  	0.0594511457699103  	 	 
biological_process  	 GO:0050864  	regulation of B cell activation  	5, 6, 7	60 	0.006061  	7   	0.026316  	4.34x  	E  	0.0008823337  	1  	0.0594748037232204  	 	 
biological_process  	 GO:0006954  	inflammatory response  	4	255 	0.025758  	16   	0.06015  	2.34x  	E  	0.0009049857  	1  	0.0595689712315567  	 	 
biological_process  	 GO:0042110  	T cell activation  	4, 5	207 	0.020909  	14   	0.052632  	2.52x  	E  	0.0009212642  	1  	0.0595689712315567  	 	 
biological_process  	 GO:0051608  	histamine transport  	5, 6, 7	8 	0.000808  	3   	0.011278  	13.94x  	E  	0.0009389638  	1  	0.0595689712315567  	 	 
biological_process  	 GO:0001821  	histamine secretion  	5, 6, 7, 8	8 	0.000808  	3   	0.011278  	13.94x  	E  	0.0009389638  	1  	0.0595689712315567  	 	 
biological_process  	 GO:0046634  	regulation of alpha-beta T cell activation  	6, 7, 8	30 	0.00303  	5   	0.018797  	6.2x  	E  	0.0009851405  	1  	0.0609232686922324  	 	 
biological_process  	 GO:0050896  	response to stimulus  	1	4894 	0.494343  	154   	0.578947  	1.17x  	E  	0.0009885556  	1  	0.0609232686922324  	 	 
biological_process  	 GO:0046631  	alpha-beta T cell activation  	5, 6	45 	0.004545  	6   	0.022556  	4.96x  	E  	0.001024342  	1  	0.0622395758739002  	 	 
biological_process  	 GO:0070887  	cellular response to chemical stimulus  	3	1879 	0.189798  	69   	0.259398  	1.37x  	E  	0.001062783  	1  	0.0636784135965815  	 	 
biological_process  	 GO:0045582  	positive regulation of T cell differentiation  	6, 7, 8, 9, 10, 11, 12	31 	0.003131  	5   	0.018797  	6x  	E  	0.00114353  	1  	0.067577923120303  	 	 
biological_process  	 GO:0046635  	positive regulation of alpha-beta T cell activation  	6, 7, 8, 9	19 	0.001919  	4   	0.015038  	7.83x  	E  	0.001320907  	1  	0.0760487377695112  	 	 
biological_process  	 GO:0045055  	regulated exocytosis  	4, 6, 7	480 	0.048485  	24   	0.090226  	1.86x  	E  	0.001322127  	1  	0.0760487377695112  	 	 
biological_process  	 GO:0030889  	negative regulation of B cell proliferation  	6, 7, 8, 9	9 	0.000909  	3   	0.011278  	12.39x  	E  	0.001370999  	1  	0.0778222455770255  	 	 
biological_process  	 GO:0048534  	hematopoietic or lymphoid organ development  	3, 4, 5, 6	511 	0.051616  	25   	0.093985  	1.82x  	E  	0.001413692  	1  	0.0792034855663994  	 	 
biological_process  	 GO:0050854  	regulation of antigen receptor-mediated signaling pathway  	4, 5, 6, 7, 8, 9, 10	33 	0.003333  	5   	0.018797  	5.64x  	E  	0.001513938  	1  	0.0825022227872164  	 	 
biological_process  	 GO:0018108  	peptidyl-tyrosine phosphorylation  	7, 8, 9	219 	0.022121  	14   	0.052632  	2.38x  	E  	0.001515589  	1  	0.0825022227872164  	 	 
biological_process  	 GO:0051249  	regulation of lymphocyte activation  	4, 5, 6	195 	0.019697  	13   	0.048872  	2.48x  	E  	0.001529944  	1  	0.0825022227872164  	 	 
biological_process  	 GO:0051251  	positive regulation of lymphocyte activation  	4, 5, 6, 7	127 	0.012828  	10   	0.037594  	2.93x  	E  	0.001584565  	1  	0.0843927840954262  	 	 
biological_process  	 GO:0002682  	regulation of immune system process  	2, 3	723 	0.07303  	32   	0.120301  	1.65x  	E  	0.001637755  	1  	0.0861618744047477  	 	 
biological_process  	 GO:0018212  	peptidyl-tyrosine modification  	7, 8	222 	0.022424  	14   	0.052632  	2.35x  	E  	0.001704045  	1  	0.0885692830181015  	 	 
biological_process  	 GO:0032653  	regulation of interleukin-10 production  	4, 5	10 	0.00101  	3   	0.011278  	11.16x  	E  	0.001906492  	1  	0.0979094553195755  	 	 
biological_process  	 GO:0050671  	positive regulation of lymphocyte proliferation  	5, 6, 7, 8	51 	0.005152  	6   	0.022556  	4.38x  	E  	0.001929139  	1  	0.0979094553195755  	 	 
biological_process  	 GO:0043043  	peptide biosynthetic process  	5, 6	541 	0.054646  	5   	0.018797  	2.91x  	D  	0.002039431  	1  	0.102303545605247  	 	 
biological_process  	 GO:0006396  	RNA processing  	5, 6, 7	844 	0.085253  	11   	0.041353  	2.06x  	D  	0.002065491  	1  	0.102419872321538  	 	 
biological_process  	 GO:0048496  	maintenance of animal organ identity  	4, 5, 6	3 	0.000303  	2   	0.007519  	24.73x  	E  	0.002100301  	1  	0.102915371657772  	 	 
biological_process  	 GO:0032946  	positive regulation of mononuclear cell proliferation  	4, 5, 6, 7	52 	0.005253  	6   	0.022556  	4.29x  	E  	0.002123196  	1  	0.102915371657772  	 	 
biological_process  	 GO:0050853  	B cell receptor signaling pathway  	6, 7, 8, 9, 10	22 	0.002222  	4   	0.015038  	6.76x  	E  	0.00229978  	1  	0.110236136242673  	 	 
biological_process  	 GO:1903039  	positive regulation of leukocyte cell-cell adhesion  	4, 5, 6	92 	0.009293  	8   	0.030075  	3.24x  	E  	0.002452903  	1  	0.116283776448928  	 	 
biological_process  	 GO:0045117  	azole transport  	5	11 	0.001111  	3   	0.011278  	10.14x  	E  	0.002551717  	1  	0.118366721874518  	 	 
biological_process  	 GO:0042454  	ribonucleoside catabolic process  	6, 7, 8	11 	0.001111  	3   	0.011278  	10.14x  	E  	0.002551717  	1  	0.118366721874518  	 	 
biological_process  	 GO:0002292  	T cell differentiation involved in immune response  	6, 7, 8, 9, 10, 11	23 	0.002323  	4   	0.015038  	6.47x  	E  	0.002710104  	1  	0.124376492891142  	 	 
biological_process  	 GO:0006412  	translation  	5, 6, 7	525 	0.05303  	5   	0.018797  	2.82x  	D  	0.002756948  	1  	0.124532242944977  	 	 
biological_process  	 GO:0018193  	peptidyl-amino acid modification  	6, 7	876 	0.088485  	36   	0.135338  	1.53x  	E  	0.002790687  	1  	0.124532242944977  	 	 
biological_process  	 GO:0002688  	regulation of leukocyte chemotaxis  	4, 5, 6, 7, 8	38 	0.003838  	5   	0.018797  	4.9x  	E  	0.002800099  	1  	0.124532242944977  	 	 
biological_process  	 GO:0016477  	cell migration  	3, 4	785 	0.079293  	33   	0.12406  	1.56x  	E  	0.002904093  	1  	0.12783935970614  	 	 
biological_process  	 GO:0008284  	positive regulation of cell proliferation  	2, 3, 4, 5	457 	0.046162  	22   	0.082707  	1.79x  	E  	0.002996986  	1  	0.130595939875238  	 	 
biological_process  	 GO:0007596  	blood coagulation  	3, 5	188 	0.01899  	12   	0.045113  	2.38x  	E  	0.003099023  	1  	0.132597219241261  	 	 
biological_process  	 GO:0060395  	SMAD protein signal transduction  	3, 4, 5, 6, 7, 8	39 	0.003939  	5   	0.018797  	4.77x  	E  	0.003126875  	1  	0.132597219241261  	 	 
biological_process  	 GO:1904018  	positive regulation of vasculature development  	3, 4, 5, 6, 7, 8, 9	96 	0.009697  	8   	0.030075  	3.1x  	E  	0.003140879  	1  	0.132597219241261  	 	 
biological_process  	 GO:0031638  	zymogen activation  	6, 7	24 	0.002424  	4   	0.015038  	6.2x  	E  	0.003165859  	1  	0.132597219241261  	 	 
biological_process  	 GO:0032613  	interleukin-10 production  	3	12 	0.001212  	3   	0.011278  	9.3x  	E  	0.003311804  	1  	0.135285944707624  	 	 
biological_process  	 GO:0050857  	positive regulation of antigen receptor-mediated signaling pathway  	4, 5, 6, 7, 8, 9, 10, 11	12 	0.001212  	3   	0.011278  	9.3x  	E  	0.003311804  	1  	0.135285944707624  	 	 
biological_process  	 GO:0010634  	positive regulation of epithelial cell migration  	3, 4, 5, 6, 7, 8	97 	0.009798  	8   	0.030075  	3.07x  	E  	0.003333121  	1  	0.135285944707624  	 	 
biological_process  	 GO:0002696  	positive regulation of leukocyte activation  	3, 4, 5, 6	142 	0.014343  	10   	0.037594  	2.62x  	E  	0.003378934  	1  	0.135285944707624  	 	 
biological_process  	 GO:1901342  	regulation of vasculature development  	4, 5, 6, 7, 8	166 	0.016768  	11   	0.041353  	2.47x  	E  	0.003416  	1  	0.135285944707624  	 	 
biological_process  	 GO:0033627  	cell adhesion mediated by integrin  	3	40 	0.00404  	5   	0.018797  	4.65x  	E  	0.003478987  	1  	0.135285944707624  	 	 
biological_process  	 GO:0050817  	coagulation  	2	191 	0.019293  	12   	0.045113  	2.34x  	E  	0.003480932  	1  	0.135285944707624  	 	 
biological_process  	 GO:0007599  	hemostasis  	4	191 	0.019293  	12   	0.045113  	2.34x  	E  	0.003480932  	1  	0.135285944707624  	 	 
biological_process  	 GO:0097237  	cellular response to toxic substance  	4	143 	0.014444  	10   	0.037594  	2.6x  	E  	0.003537678  	1  	0.136263773260097  	 	 
biological_process  	 GO:0071363  	cellular response to growth factor stimulus  	5	436 	0.04404  	21   	0.078947  	1.79x  	E  	0.003586908  	1  	0.136937346428318  	 	 
biological_process  	 GO:0006950  	response to stress  	2	2235 	0.225758  	76   	0.285714  	1.27x  	E  	0.003838547  	1  	0.143486113842211  	 	 
biological_process  	 GO:0051239  	regulation of multicellular organismal process  	2, 3	1654 	0.167071  	59   	0.221805  	1.33x  	E  	0.003906176  	1  	0.143486113842211  	 	 
biological_process  	 GO:0071495  	cellular response to endogenous stimulus  	3	867 	0.087576  	35   	0.131579  	1.5x  	E  	0.003971666  	1  	0.143486113842211  	 	 
biological_process  	 GO:0030335  	positive regulation of cell migration  	4, 5, 6, 7	273 	0.027576  	15   	0.056391  	2.04x  	E  	0.004018257  	1  	0.143486113842211  	 	 
biological_process  	 GO:0050867  	positive regulation of cell activation  	3, 4, 5	146 	0.014747  	10   	0.037594  	2.55x  	E  	0.004047432  	1  	0.143486113842211  	 	 
biological_process  	 GO:0007155  	cell adhesion  	2	743 	0.075051  	31   	0.116541  	1.55x  	E  	0.004066775  	1  	0.143486113842211  	 	 
biological_process  	 GO:0032494  	response to peptidoglycan  	4, 5, 7	4 	0.000404  	2   	0.007519  	18.57x  	E  	0.004088551  	1  	0.143486113842211  	 	 
biological_process  	 GO:0046102  	inosine metabolic process  	7, 8, 9	4 	0.000404  	2   	0.007519  	18.57x  	E  	0.004088551  	1  	0.143486113842211  	 	 
biological_process  	 GO:0022613  	ribonucleoprotein complex biogenesis  	3	450 	0.045455  	4   	0.015038  	3.02x  	D  	0.004119248  	1  	0.143486113842211  	 	 
biological_process  	 GO:0040017  	positive regulation of locomotion  	2, 3, 4	301 	0.030404  	16   	0.06015  	1.98x  	E  	0.00412688  	1  	0.143486113842211  	 	 
biological_process  	 GO:0000732  	strand displacement  	5, 6, 7, 8	13 	0.001313  	3   	0.011278  	8.58x  	E  	0.004190832  	1  	0.143486113842211  	 	 
biological_process  	 GO:0050830  	defense response to Gram-positive bacterium  	5, 6, 7	13 	0.001313  	3   	0.011278  	8.58x  	E  	0.004190832  	1  	0.143486113842211  	 	 
biological_process  	 GO:0002902  	regulation of B cell apoptotic process  	8, 9	13 	0.001313  	3   	0.011278  	8.58x  	E  	0.004190832  	1  	0.143486113842211  	 	 
biological_process  	 GO:0022610  	biological adhesion  	1	746 	0.075354  	31   	0.116541  	1.55x  	E  	0.004273145  	1  	0.145152352372985  	 	 
biological_process  	 GO:0050793  	regulation of developmental process  	2, 3	1495 	0.15101  	54   	0.203008  	1.34x  	E  	0.004334006  	1  	0.146069552116842  	 	 
biological_process  	 GO:0032501  	multicellular organismal process  	1	3820 	0.385859  	120   	0.451128  	1.17x  	E  	0.004452367  	1  	0.148895430337337  	 	 
biological_process  	 GO:0051346  	negative regulation of hydrolase activity  	5	250 	0.025253  	14   	0.052632  	2.08x  	E  	0.004499373  	1  	0.149309961868509  	 	 
biological_process  	 GO:0040011  	locomotion  	1	1005 	0.101515  	39   	0.146617  	1.44x  	E  	0.004594323  	1  	0.151268132944348  	 	 
biological_process  	 GO:0008015  	blood circulation  	4	251 	0.025354  	14   	0.052632  	2.08x  	E  	0.004640721  	1  	0.151268132944348  	 	 
biological_process  	 GO:0051716  	cellular response to stimulus  	2	4155 	0.419697  	129   	0.484962  	1.16x  	E  	0.004663575  	1  	0.151268132944348  	 	 
biological_process  	 GO:0002694  	regulation of leukocyte activation  	3, 4, 5	225 	0.022727  	13   	0.048872  	2.15x  	E  	0.004699494  	1  	0.151295664903068  	 	 
biological_process  	 GO:0006887  	exocytosis  	3, 5, 6	568 	0.057374  	25   	0.093985  	1.64x  	E  	0.004778234  	1  	0.15200823280541  	 	 
biological_process  	 GO:2000147  	positive regulation of cell motility  	3, 4, 5, 6	279 	0.028182  	15   	0.056391  	2x  	E  	0.0047921  	1  	0.15200823280541  	 	 
biological_process  	 GO:0001892  	embryonic placenta development  	3, 4, 5, 6, 7, 8	62 	0.006263  	6   	0.022556  	3.6x  	E  	0.00490552  	1  	0.152366508044625  	 	 
biological_process  	 GO:0030183  	B cell differentiation  	5, 6, 7, 8, 9, 10	62 	0.006263  	6   	0.022556  	3.6x  	E  	0.00490552  	1  	0.152366508044625  	 	 
biological_process  	 GO:0003013  	circulatory system process  	3	253 	0.025556  	14   	0.052632  	2.06x  	E  	0.004933377  	1  	0.152366508044625  	 	 
biological_process  	 GO:0009653  	anatomical structure morphogenesis  	2, 3	1576 	0.159192  	56   	0.210526  	1.32x  	E  	0.005027303  	1  	0.152366508044625  	 	 
biological_process  	 GO:0048870  	cell motility  	2, 3	852 	0.086061  	34   	0.12782  	1.49x  	E  	0.005105686  	1  	0.152366508044625  	 	 
biological_process  	 GO:0051674  	localization of cell  	2	852 	0.086061  	34   	0.12782  	1.49x  	E  	0.005105686  	1  	0.152366508044625  	 	 
biological_process  	 GO:0070848  	response to growth factor  	4	452 	0.045657  	21   	0.078947  	1.73x  	E  	0.005112704  	1  	0.152366508044625  	 	 
biological_process  	 GO:0051851  	modification by host of symbiont morphology or physiology  	4, 5	44 	0.004444  	5   	0.018797  	4.23x  	E  	0.005157554  	1  	0.152366508044625  	 	 
biological_process  	 GO:0010033  	response to organic substance  	3	1955 	0.197475  	67   	0.25188  	1.28x  	E  	0.00517514  	1  	0.152366508044625  	 	 
biological_process  	 GO:0002920  	regulation of humoral immune response  	4, 5	14 	0.001414  	3   	0.011278  	7.97x  	E  	0.005191905  	1  	0.152366508044625  	 	 
biological_process  	 GO:0032731  	positive regulation of interleukin-1 beta production  	5, 6, 7	14 	0.001414  	3   	0.011278  	7.97x  	E  	0.005191905  	1  	0.152366508044625  	 	 
biological_process  	 GO:0051301  	cell division  	2	424 	0.042828  	20   	0.075188  	1.76x  	E  	0.005257982  	1  	0.153263079331188  	 	 
biological_process  	 GO:0060326  	cell chemotaxis  	4, 5	106 	0.010707  	8   	0.030075  	2.81x  	E  	0.005470584  	1  	0.15755037271267  	 	 
biological_process  	 GO:0033628  	regulation of cell adhesion mediated by integrin  	3, 4	28 	0.002828  	4   	0.015038  	5.32x  	E  	0.005478108  	1  	0.15755037271267  	 	 
biological_process  	 GO:0051641  	cellular localization  	2	2051 	0.207172  	41   	0.154135  	1.34x  	D  	0.005567326  	1  	0.159055936525629  	 	 
biological_process  	 GO:0045765  	regulation of angiogenesis  	4, 5, 6, 7, 8, 9, 10, 11	154 	0.015556  	10   	0.037594  	2.42x  	E  	0.005671293  	1  	0.160270431312125  	 	 
biological_process  	 GO:0016071  	mRNA metabolic process  	6, 7	729 	0.073636  	10   	0.037594  	1.96x  	D  	0.005684139  	1  	0.160270431312125  	 	 
biological_process  	 GO:0050730  	regulation of peptidyl-tyrosine phosphorylation  	7, 8, 9, 10	131 	0.013232  	9   	0.033835  	2.56x  	E  	0.005962591  	1  	0.162570759428342  	 	 
biological_process  	 GO:0060759  	regulation of response to cytokine stimulus  	3, 4, 5	108 	0.010909  	8   	0.030075  	2.76x  	E  	0.006053647  	1  	0.162570759428342  	 	 
biological_process  	 GO:0050731  	positive regulation of peptidyl-tyrosine phosphorylation  	7, 8, 9, 10, 11	86 	0.008687  	7   	0.026316  	3.03x  	E  	0.006130088  	1  	0.162570759428342  	 	 
